team,timestamp,tweet_text,userid
ravens,2022-12-11 16:55:46+00:00,b'#Steelers will be without their designated top backup at outside linebacker Sunday when they play the #Ravens at Acrisure Stadium.  https://t.co/CsutgW0rzz',309412866
ravens,2022-12-11 16:49:48+00:00,"b""It's #Ravens week ..#GoSteelers #HereWeGo @SteelersUnite @Steelers #Steelers #SteelersNation https://t.co/Q44QWDYpcB""",249832209
ravens,2022-12-11 16:49:07+00:00,b'J.K. Dobbins active today against the Steelers  https://t.co/VmQ14FNBKo  #NFL #Ravens',23539150
ravens,2022-12-11 16:46:43+00:00,"b'Since 2009, a backup QB has started a #Ravens-#Steelers game 11 times. The roll call includes Charlie Batch (twice), RGIII (twice), Dennis Dixon, Byron Leftwich, Michael Vick, Ryan Mallett, Mason Rudolph, Devlin Hodges and now Huntley a second time. https://t.co/NKVrHomA0U'",36724078
ravens,2022-12-11 16:46:40+00:00,b'I get a double game today #ravens and #bulls \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe',1280923536132132865
ravens,2022-12-11 16:45:33+00:00,b'The #Ravens safety group is back to being one of its strongest/deepest with:  Marcus Williams Geno Stone Chuck Clark Kyle Hamilton  We could see all 4 on the field together in dime packages today.  #RavensFlock https://t.co/FkIttkiXpY',359796142
ravens,2022-12-11 16:45:31+00:00,b'\xf0\x9f\x8f\x88Ravens vs Steelers Live Stream Full HD  \xf0\x9f\x93\xb2Mobile\xe2\xa4\xb5\xef\xb8\x8f Link: https://t.co/csNdNlxqT3  \xf0\x9f\x92\xbbPC\xe2\xa4\xb5\xef\xb8\x8f Link: https://t.co/csNdNlxqT3  \xf0\x9f\x86\x9aBaltimore Ravens vs Pittsburgh Steelers \xf0\x9f\x8f\x86NFL Week 14  Retweet \xf0\x9f\x94\x84 + Like \xe2\x9d\xa4\xef\xb8\x8f To Support US   #BALvsPIT  #Steelers #Ravens #NFL #SteelersNation https://t.co/I7t7R7e7Wy',1551986398127071232
ravens,2022-12-11 16:44:04+00:00,"b""With Pepe inactive, the #Ravens CBs today are:  Brandon Stephens Marcus Peters Marlon Humphrey Kevon Seymour Ar'Darius Washington  Kyle Hamilton should see regular SCB duty as well.  #RavensFlock https://t.co/FkIttkiXpY""",359796142
ravens,2022-12-11 16:43:16+00:00,b'Happy Sunday Here We Go!! #Steelers #HereWeGo #ravens #Pittsburgh #acrisurestadium #nfl https://t.co/14d27loeIQ',1539261665824460801
ravens,2022-12-11 16:41:30+00:00,"b'The #Ravens will have Patrick Queen back today with Roquan Smith at ILB.  At OLB, the Ravens continue with Ojabo inactive and will have the same 4 (Houston, Oweh, Bowser, JPP) + Harrison despite their first use of 4-OLB packages last Sunday.  #RavensFlock https://t.co/FkIttkiXpY'",359796142
ravens,2022-12-11 16:41:20+00:00,b'Report: Ravens QB Lamar Jackson could return in Week 16 #LamarJackson #NFL  #Ravens #RavensFlock #BLTRavens  https://t.co/QhEYni87Sq',844270018812493824
ravens,2022-12-11 16:41:07+00:00,"b'#Ravens QB Tyler Huntley makes his fifth career start today, and second against the #Steelers. He started the 2021 season finale, won by Pittsburgh 16-13 in OT.   Huntley in that game: 16-31, 141 yards, 0 TD, 2 INT'",36724078
ravens,2022-12-11 16:40:59+00:00,"b'#Ravens vs. Steelers inactives: QB Lamar Jackson, Kevin Zeitler inactive; J.K. Dobbins, Marcus Williams ACTIVE https://t.co/zceBecmLLc'",249708867
ravens,2022-12-11 16:39:17+00:00,"b""Please #Ravens don't le this be 60 minutes of misery for anybody but the Steelers today \xf0\x9f\x99\x8f""",32685115
ravens,2022-12-11 16:38:47+00:00,"b'The #Ravens will activate 4 RBs today, Dobbins, Drake, Edwards, and HIll, their most formidable group of the season.  #RavensFlock https://t.co/FkIttkiXpY'",359796142
ravens,2022-12-11 16:37:26+00:00,"b'Surprising that Nick Boyle is inactive today and yet not replaced by Charlie Kolar.  The #Ravens will go with only 3 TEs, Andrews, Likely, and Oliver.  #RavensFlock https://t.co/FkIttkiXpY'",359796142
ravens,2022-12-11 16:37:15+00:00,"b'Also, cornerback Damarion Williams is inactive. #Ravens https://t.co/kez4IJbVMk'",17683439
ravens,2022-12-11 16:37:05+00:00,b'The #Steelers take on the #Ravens today at 1 pm at Acrisure Stadium on CBS.',1528345238615601153
ravens,2022-12-11 16:36:56+00:00,"b'Also, cornerback Damarion Williams is inactive. #Ravens https://t.co/C5twxytHs7'",30110486
ravens,2022-12-11 16:36:44+00:00,b'As expected Lamar out.   Other inactives for #Ravens at #Steelers include Zeitler and Ojabo (still). https://t.co/m4A0ni6Ewj',153432766
ravens,2022-12-11 16:36:21+00:00,"b'Good news and bad news for the #Ravens OL today.  Ronnie Stanley is back at LT, but RG Kevin Zeitler is inactive today.  Colon, Cleveland, and Mekari are the OL backups.  Not sure who will start at RG.  #RavensFlock https://t.co/FkIttkiXpY'",359796142
ravens,2022-12-11 16:35:17+00:00,"b""This man got the #Ravens backup rated higher than the Steelers starter. I'm crying \xf0\x9f\x98\x82 https://t.co/uWOU1YAtYC""",933479504
ravens,2022-12-11 16:35:03+00:00,b'\xf0\x9f\x8f\x88 #LedoPizza Flock to the Stadium Giveaway \xf0\x9f\x8f\x88  Giveaway will award lucky fans with - (2) Tickets to the Baltimore #Ravens vs Pittsburgh Steelers Game on 1/1/23 - (1) $50 Ledo Pizza Gift Card Giveaway Ends 12/15/22 at 10pm EST.  #RavensFlock Enter Here:  https://t.co/zoZ4d7LaYE https://t.co/aU13Sytgug',15147229
ravens,2022-12-11 16:34:22+00:00,"b'#Steelers make OLB Malik Reed inactive vs. #Ravens. He has been dealing with a back injury, but was listed as healthy yesterday.   DE Isaiahh Loudermilk in the lineup instead. Could just be a matter of wanting more DL depth.'",73933794
ravens,2022-12-11 16:28:58+00:00,"b'Countdown peeps on @espn no disrespect to you, but Calais Campbell has beaten the #Steelers. Not in a #Ravens uniform, mind you, and that may have been your point, but it\xe2\x80\x99s not an entirely true stat nonetheless. #HereWeGo'",586826015
ravens,2022-12-11 16:28:15+00:00,"b'#Steelers Depth Chart, Week 14 vs Baltimore #Ravens  https://t.co/XhLHiKKXx2'",1066871596932059138
ravens,2022-12-11 16:20:47+00:00,b'Zeitler OUT. Quite a development. Will it be Cleveland or Mekari at RG?? #RavensFlock #Ravens #MoveThoseChains',1596509087604383744
ravens,2022-12-11 16:19:54+00:00,"b""Tougher teams gonna win. Let's go #Ravens #RavensFlock""",15096895
ravens,2022-12-11 16:17:12+00:00,"b""Stanley in.  Jackson out.  Williams in.  Zeitler out.  Dobbins in.  December. The #NFL's best rivalry. Numerous changes to the starting lineup? This one is TOUGH to project.  Baltimore's defense gets it done again today.  #Ravens 14, #Steelers 13  #RavensFlock https://t.co/LZnEVPZZ2V""",2178995913
ravens,2022-12-11 16:15:23+00:00,b'Will we see Saquon Barkley today vs. the #Eagles? Trevor Lawrence will play today and QB Tyler Huntley will start for the #Ravens.   @PSchrags gets us In The Know from MetLife \xf0\x9f\x94\x8e https://t.co/RTw2w9fO7o',23508439
ravens,2022-12-11 16:15:12+00:00,"b'The #Ravens inactives will be out in about 15 minutes. One big one to watch vs #Steelers defensive front: G Kevin Zeitler, questionable with a knee injury and was on the field earlier testing it with trainers. Has not missed offensive snap all season, just 1 game past 8 years'",36724078
ravens,2022-12-11 16:14:55+00:00,b'DraftKings Maryland Promo Code: Claim $200 Ravens-Steelers Bonus  https://t.co/gwMui0fd8Y  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Russ Joy  The Baltimore Ravens will be on the road taking on the Pittsburgh St... https://t.co/nLYHnpxg6D',1404883937617494017
ravens,2022-12-11 16:13:46+00:00,b'DraftKings Maryland Promo Code: Claim $200 Ravens-Steelers Bonus  https://t.co/VoSuKuCeLz  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Russ Joy  The Baltimore Ravens will be on the road taking on the Pittsburgh St... https://t.co/ZscDop1yye',1404883937617494017
ravens,2022-12-11 16:12:21+00:00,"b'FanDuel Maryland Promo: $200 Instant Bonus for Ravens-Steelers  https://t.co/ajaUsY9YS5  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Russ Joy  As Ravens fans prepare for Sunday\xe2\x80\x99s game, there is a FanDuel Maryland ... https://t.co/R6JcsWNCKu'",1404883937617494017
ravens,2022-12-11 16:12:10+00:00,b'My boy Capo is a Steelers fan ... I been doing this since 6am \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa #RavensFlock #RavensNation #Ravens https://t.co/Z3L9veldbX',2177769328
ravens,2022-12-11 16:10:59+00:00,b'Baltimore Beatdown Pick \xe2\x80\x98Em Week 14: Seasons Greetings  https://t.co/97fS7JspND  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Kyle P Barber  Photo by Matt Stone/MediaNews Group/Boston Herald via Getty Images Barber ... https://t.co/SQBEIitfRZ',1404883937617494017
ravens,2022-12-11 16:00:27+00:00,"b'#NFL,  #NFLTwitter,   #NFL2022, #BALvsPIT,  #RavensNation, #GORavens, #RavensFlock,#Ravens, vs. #Steelers, #HereWeGo, #PittsburghSteelers, #SteelersNation, Get your best odds - fast at https://t.co/Ohl03KWAVe https://t.co/1gOuvYv0vS'",2511554035
ravens,2022-12-11 16:00:00+00:00,b'Boswell was activated from injured reserve Saturday and will kick for the #Steelers when they face the #Ravens today https://t.co/j46QxcNZow',309412866
ravens,2022-12-11 15:53:22+00:00,b'Luke: Week 14. #Ravens #Steelers https://t.co/H2CoixIyhA',17683439
ravens,2022-12-11 15:52:55+00:00,b'Week 14. #Ravens #Steelers https://t.co/qhjrOmRBwE',30110486
ravens,2022-12-11 15:52:05+00:00,b'Ravens RB JK Dobbins knee injury update in Week 14  https://t.co/4s19yPnHDR #Ravens',37143613
ravens,2022-12-11 15:50:12+00:00,b'Can we stop calling #Ravens vs #Steelers a rivalry? It\xe2\x80\x99s not. All bad blood has faded. There\xe2\x80\x99s no one left on each team from that era &amp; younger generation don\xe2\x80\x99t care. Don\xe2\x80\x99t cheapen history by holding on to it. It\xe2\x80\x99s just another divisional game now and that\xe2\x80\x99s alright. #RavensFlock',4725247454
ravens,2022-12-11 15:49:23+00:00,b'It\xe2\x80\x99s about that time!! Let\xe2\x80\x99s go #Ravens  In @_SNOOP1 we trust \xf0\x9f\x98\x88  #RavensFlock',866915053
ravens,2022-12-11 15:45:57+00:00,b'One #Ravens fan has a message for any Tyler Huntley\xe2\x80\xa6..haters\xe2\x80\xbc\xef\xb8\x8f\xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab  Listen to what he had to say\xe2\x80\xbc\xef\xb8\x8f\xf0\x9f\x98\xb3  https://t.co/lXXfo0ByoH  #RavensFlock',1929073538
ravens,2022-12-11 15:33:44+00:00,b'Took an L - as I was walking back to my room from The Pool 2 elite hotties went past in Ravens gear. I\xe2\x80\x99m like LET\xe2\x80\x99S GOOOO RAVENS! You girls watching the game here? Got a sad No &amp; realized they were heading out with their suitcases \xf0\x9f\x98\xa9\xf0\x9f\x98\xadONLY L OF THE DAY! \xf0\x9f\x98\x88\xf0\x9f\x8f\x88\xf0\x9f\x92\x9c#Ravens #RavensFlock',809913624
ravens,2022-12-11 15:31:00+00:00,b'Fantasy Football: Sit/Start help for Week 14 of the NFL season #BaltimoreRavens #Ravens #GoRavens #RavensFlock https://t.co/Hr04s2PqNy',3012777114
ravens,2022-12-11 15:25:04+00:00,b'Predictions today:  #Steelers 20  #Ravens 17',2729532563
ravens,2022-12-11 15:21:00+00:00,"b'Lamar Jackson Could Also Miss Week 15\xe2\x80\x99s Game, Return In Week 16 #BaltimoreRavens #Ravens #GoRavens #RavensFlock https://t.co/Gizr49xx5T'",3012777114
ravens,2022-12-11 15:13:37+00:00,b'My thanks to Roquan Smith for giving me his time to write this profile on him. Looking forward to watching him play in his first #Ravens-Steelers game. He was built for this kind of rivalry.  https://t.co/AKjm1QNWnK',240297041
ravens,2022-12-11 15:12:23+00:00,"b""From @NFLGameDay: The #Ravens will be without Lamar Jackson today, with Snoop Huntley having the task of keeping the ball out of harm's way; Meanwhile, the #Chargers should get star pass-rusher Joey Bosa back at practice this week after 11 weeks out foll\xe2\x80\xa6 https://t.co/5kwcXk5bZh""",1555986762475966464
ravens,2022-12-11 15:08:45+00:00,"b'#Steelers have won 4 straight against #Ravens  Ever since the #Steelers traded with Baltimore for Chris Wormley, the former Raven has had bragging rights over his old team'",39885227
ravens,2022-12-11 15:06:13+00:00,"b""#Ravens today are trying to stop a 4 game losing streak versus #Steelers. Hard to\xc2\xa0believe it, but Ravens haven't beaten Pittsburgh since December of 2019.""",164406925
ravens,2022-12-11 15:03:03+00:00,b'Chad tucker #Ravens https://t.co/dMRWJLDj5v',1556615403920658437
ravens,2022-12-11 15:02:49+00:00,b'#Ravens and #Steelers set to kick off in three hours. https://t.co/ApM3txePGy',249708867
ravens,2022-12-11 15:00:33+00:00,b'Another football Sunday is here. What teams are you guys rooting for? #jets #giants #steelers #ravens',992868932057993216
ravens,2022-12-11 14:56:36+00:00,b'Who\xe2\x80\x99s going to #Ravens Vs #Steelers today?',236627544
ravens,2022-12-11 14:56:19+00:00,b'#BALvsPIT #Ravens 2-0 vs AFC North.  #Steelers won last 4 vs #Ravens',19257498
ravens,2022-12-11 14:53:49+00:00,b'Game day! #Ravens #RavensFlock #GoodLuckHuntley \xf0\x9f\x96\xa4\xf0\x9f\x92\x9c',49060818
ravens,2022-12-11 14:53:14+00:00,b'Daily Links: Wiz Khalifa will twirl the Terrible Towel before #Steelers-#Ravens; Lamar Jackson will miss multiple games.  https://t.co/lT1kWDrkDD',1066871596932059138
ravens,2022-12-11 14:51:06+00:00,b'GOOD MORNING RAVENS FLOCK! SQUEALERS GAMEDAY! Great start for me! 5K in 27:33 on the treadmill. Nice swim &amp; hot tub to unwind! LET\xe2\x80\x99S BEAT THESE BASTARDS TODAY! \xf0\x9f\x8f\x88\xf0\x9f\x98\x88\xf0\x9f\x92\x9c\xf0\x9f\x94\xa5\xf0\x9f\x99\x8c#Ravens #RavensFlock https://t.co/zz82ywCBJD',809913624
ravens,2022-12-11 14:47:34+00:00,b'Obviously it\xe2\x80\x99s game day. #Steelers #Ravens #NFL #HereWeGo https://t.co/0i2DpD1pM9',2839061990
ravens,2022-12-11 14:45:09+00:00,b'Fantasy Football Week 14 Sleepers Heat Check via @McLateralFF  Malcolm puts three WRs under the microscope   \xf0\x9f\x8f\x88 Richie James #Giants \xf0\x9f\x8f\x88 Quez Watkins #Eagles \xf0\x9f\x8f\x88 Demarcus Robinson #Ravens  #FantasyFootball #NFL  https://t.co/mSmLAtOZfy',1006562266240770049
ravens,2022-12-11 14:42:09+00:00,"b'#Ravens at #Steelers NFL Week 14 1 pm ET CBS  Kevin Harlan (pbp), @trentgreen10 (analyst) &amp; @Melanie_Collins (reporter) #NFL'",1065779906871771136
ravens,2022-12-11 14:41:02+00:00,b'The 5: #Steelers to watch as hosts to the #Ravens in #NFL Week 14  https://t.co/wqF1CDAjwB',23660985
ravens,2022-12-11 14:40:57+00:00,"b""After last year's heartbreaking playoff loss, can the #Ravens rise to the challenge and finally come out on top in the AFC North? #Steelers #Harbaugh #Baltimore     https://t.co/UtmT1DuG12      #Fate""",1087858180934328320
ravens,2022-12-11 14:40:33+00:00,b'#FreePick in #NFL Between #Ravens vs #Steelers. You can find our Free Pick on our  @Patreon   Page  Link Below\xf0\x9f\x91\x87  https://t.co/T3gNCYMVE5 When You Win Show some Love: https://t.co/1Rmuv3pJpP\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6 #SportsBetting #GamblingTwitter #Betting #Bets #CryptoTwitter #SportsGambling',267990789
ravens,2022-12-11 14:37:27+00:00,"b""RapSheet: From @NFLGameDay: The #Ravens will be without Lamar Jackson today, with Snoop Huntley having the task of keeping the ball out of harm's way; Meanwhile, the #Chargers should get star pass-rusher Joey Bosa back at practice this week after 11 week\xe2\x80\xa6 https://t.co/aeULCKQt0W""",31849125
ravens,2022-12-11 14:30:26+00:00,"b'https://t.co/DlzvpDBfQ0 has your #Ravens-#Steelers preview and our weekly edition of ""Game Day"", brought to you by @GloryDaysGrill.  We also preview today\'s Maryland-Tennessee basketball game and @jrmorgan16 looks at Saturday\'s action from the World Cup in Qatar.'",28445379
ravens,2022-12-11 14:29:04+00:00,b'Scouting the #Ravens ahead of their meeting with the #Steelers today https://t.co/Rnnd05neb6 at Acrisure Stadium #HereWeGo',23660985
ravens,2022-12-11 14:23:02+00:00,b'#GAMEDAY prediction! #Steelers vs #Ravens #herewego   https://t.co/xi23rx6yew https://t.co/OySMWC5K68',1447731329865592844
ravens,2022-12-11 14:19:22+00:00,"b""RapSheet: From @NFLGameDay: The #Ravens will be without Lamar Jackson today, with Snoop Huntley having the task of keeping the ball out of harm's way; Meanwhile, the #Chargers should get star pass-rusher Joey Bosa back at practice this week after 11 week\xe2\x80\xa6 https://t.co/LNWfKKBiDE""",1387854072829599745
ravens,2022-12-11 14:17:48+00:00,"b""From @NFLGameDay: The #Ravens will be without Lamar Jackson today, with Snoop Huntley having the task of keeping the ball out of harm's way; Meanwhile, the #Chargers should get star pass-rusher Joey Bosa back at practice this week after 11 weeks out foll\xe2\x80\xa6 https://t.co/aeULCKQt0W""",31849125
ravens,2022-12-11 14:15:11+00:00,"b""From @NFLGameDay: The #Ravens will be without Lamar Jackson today, with Snoop Huntley having the task of keeping the ball out of harm's way; Meanwhile, the #Chargers should get star pass-rusher Joey Bosa back at practice this week after 11 weeks out following core muscle surgery. https://t.co/g8xdMadstx""",16403943
ravens,2022-12-11 14:12:32+00:00,b'This is a really important point. Dobbins immediately showed his value in the red area against the Bills. And the lack of an effective red zone offense sank the #Ravens last season when Huntley was under center. Let\xe2\x80\x99s see how these two pieces work together today. #RavensFlock https://t.co/O2tBEHt6Ah',61259122
ravens,2022-12-11 14:09:22+00:00,b'DeSean William Jackson @DeSeanJackson10 \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa7\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa7\xf0\x9f\x8f\x88 Go #Ravens https://t.co/oGH0pW64r5',807780570
ravens,2022-12-11 14:07:29+00:00,"b'Game day! Let\xe2\x80\x99s go, @Ravens! #Baltimore #Ravens #RavensFlock \xf0\x9f\x98\x88\xf0\x9f\x96\xa4\xf0\x9f\x92\x9c\xf0\x9f\x8f\x88'",260927427
ravens,2022-12-11 14:04:53+00:00,"b'The charm and symbolism of the raven: \xe2\x80\x9cThe Raven"", Edgar Allan Poe (1845); ""Mar\xc3\xada"", Jorge Isaacs (1868); Baltimore Ravens!!! #Poe #Colombian literature #Ravens #NFL https://t.co/ikCmONrxvL'",192612474
ravens,2022-12-11 13:59:37+00:00,b'Some key pieces coming back on both sides of the ball. If Snoop can keep the mistakes down &amp; play better in the red zone \xe2\x80\x94 that was where he really struggled in 2021 \xe2\x80\x94 he\xe2\x80\x99s got a great shot to pull off an upset today. #Ravens offensive line has to play a monster game. https://t.co/9hnzem7XiI',61259122
ravens,2022-12-11 13:59:07+00:00,"b""@Ravens \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4It's all about #Ravens""",613785773
ravens,2022-12-11 13:55:16+00:00,"b""#RavensFlock it's that time of the week and it's Steelers week. NEXT LEVEL ENERGY IS REQUIRED! LET'S GET IT! #Ravens got this!!! https://t.co/UM3etmuw9X""",233052923
ravens,2022-12-11 13:48:04+00:00,b'Countdown to Kickoff in advance of #Steelers vs #Ravens on @DVERADIO with @robkinger91 @dlolley_pgh @BobLabriola @DVEMike @gerrydulac &amp; me 9-1. The PxP at 1:00. Brought to you by your neighborhood @Ford store',309929956
ravens,2022-12-11 13:40:32+00:00,b'19-17 #Ravens with a defensive touchdown',349852027
ravens,2022-12-11 13:26:43+00:00,"b'Good Morning @WAMO107.3 and our family members in ""the Burgh""!  It\'s #GameDay!  #Steelers and #Ravens. #Lets Go #Ravens.  \xf0\x9f\x8f\x88\xf0\x9f\x8f\x88 https://t.co/euxiBz1Jx3'",807780570
ravens,2022-12-11 13:12:06+00:00,b'AFC NORTH SHOWDOWN: #Ravens at #Steelers? #BALvsPIT #NFLPicks #NFL',1077954584499417088
ravens,2022-12-11 13:09:52+00:00,"b'FOOD FOR THE THOUGHT FOR THE HUNTLEY OVER JACKSON #Ravens FANS. IF WE WERE GETTING JK, STANLEY N WILLIAMS BACK AND LAMAR WAS PLAYING TODAY THE CONVO WOULD B HOW MUCH R WE GONNA WIN BY, BUT WITH HUNTLEY STARTING THE CONVO IS CAN WE PULL OUT A TUFF WIN. ITS NOT EVEN A CONVERSATION'",75454674
ravens,2022-12-11 13:09:37+00:00,"b'Ravens News: Marcus Williams returning, Steelers get their kicker back  https://t.co/Q7EJsT8P3w  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Justin Fried  The Baltimore Ravens are set to return a pair of important ... https://t.co/XXUbFL18Lf'",1404883937617494017
ravens,2022-12-11 13:07:07+00:00,"b'Caesars Maryland Promo Code for NFL Week 14: $1,500 First Bet Insurance  https://t.co/yy2BvlcVgk  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Russ Joy  As football fans await the remaining NFL Week 14 action to ki... https://t.co/OhRgithPXd'",1404883937617494017
ravens,2022-12-11 13:04:46+00:00,"b'Ravens vs. Steelers: How to watch, game time, TV schedule, streaming and more  https://t.co/xX4re9AdG1  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Kyle P Barber  Photo by Kevin C. Cox/Getty Images How NFL fans can... https://t.co/myYSHLqQoQ'",1404883937617494017
ravens,2022-12-11 13:00:01+00:00,"b'T.J. Watt, Diontae Johnson and Malik Reed were upgraded in their injury status  and will definitively play for the #Steelers in Sunday\xe2\x80\x99s scheduled home game against the #Ravens. https://t.co/WxWRmBmPs2'",309412866
ravens,2022-12-11 12:57:03+00:00,"b'NFL Injury Status 2022: Walker, Goedert, Waller, Lawrence, https://t.co/J1rs4USoYi   #NFL  #Ravens #NFLPicks #NFLnaESPN #FoxNews #NewsBreak #SportsNews #sportsbettingpicks  #GamblingTwitter  #NFLTwitter  #sportsbettingpicks'",1590971569903239168
ravens,2022-12-11 12:54:26+00:00,"b""Sources: Lamar Jackson may miss Ravens' next 2 games  https://t.co/VK1hT8yXpA  #NFL #Ravens""",23539150
ravens,2022-12-11 12:09:04+00:00,b'@damienwoody Lego Huntley will lead the charge with a W for the #Ravens! #ravensflock',1482889764118405124
ravens,2022-12-11 12:01:10+00:00,"b'Ravens vs. Steelers: How to watch, game time, TV schedule, streaming and more #Ravens #RavensFlock #NFL #Steelers #PITvsBAL https://t.co/UekEmCNAch'",21424966
