team,timestamp,tweet_text,userid
49ers,2023-01-14 20:29:58+00:00,b'#49ers Creek just down the block from Niners stadium. Moving fast. And this was one of the smaller ones. https://t.co/bgq7xbVott',169673899
49ers,2023-01-14 20:29:56+00:00,b'Playoff BCB @brockpurdy13 &amp; Playoff CMC @CMC_22 Bout To Go Off And King \xf0\x9f\x91\x91 BOSA Will Put The Finishing Touches On The NFC Wild Card Niners Advance....Book It #SEAvsSF #NFLWildCard #FTTB https://t.co/Pd1lVNDCsF',1579654513652207616
49ers,2023-01-14 20:29:54+00:00,"b""9'ERS V HAWKS FIRST.  Give me the Niners in a closer game than people think.  @DrDisrespect yayayayayaya  #FTTB https://t.co/SKvDO05DKU""",1371615731180244994
49ers,2023-01-14 20:29:52+00:00,b'49ers 27 Seahawks 10.  I guarantee it. #49ers #Seahawks #Playoffs',1536920136866725889
49ers,2023-01-14 20:29:45+00:00,b'I\xe2\x80\x99m live tweeting this #49ers playoff run. I\xe2\x80\x99ll either be obnoxiously overjoyed or fermenting with depression. #FTTB',582188228
49ers,2023-01-14 20:29:45+00:00,b'Let\xe2\x80\x99s go!! Can\xe2\x80\x99t wait #NinersFootball #FTTB Bang Bang Niner Gang https://t.co/eGDZuUlOKY',1457077507476262913
49ers,2023-01-14 20:29:44+00:00,b'I\xe2\x80\x99m very eager to see how Purdy handles his first postseason game. Let\xe2\x80\x99s go niners!!!   #49ers #NFL https://t.co/pUgEFHeCng',1346101528692711427
49ers,2023-01-14 20:29:41+00:00,b'@49ers #FTTB\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf Lets go!!!! https://t.co/SuGnO0D892',1359188932831948802
49ers,2023-01-14 20:29:36+00:00,b'Good luck Ma!! #fttb #playoffs https://t.co/ka9soq7vuR',189304396
49ers,2023-01-14 20:29:32+00:00,b'Pregaming the classy way @49ers @domainecarneros #FTTB\xc2\xa0 #BeatTheSeahawks https://t.co/K5cRt5P4ZH',18178057
49ers,2023-01-14 20:29:27+00:00,"b'Idc how good our chances are IN ANY GAME, I will always be a nervous wreck. My PC setup has stayed in red and gold with Kittle gif on my cpu cooler. Always wear the same antique Niners shirt on game days. Superstition on \xf0\x9f\x92\xaf. Always and forever, #FTTB. LETS GO @49ers!!!'",27560343
49ers,2023-01-14 20:29:21+00:00,"b""yk that feeling before a #49ers game when you just know they're about to wollup on the sorry-ass Seahawks""",938943455820214274
49ers,2023-01-14 20:29:20+00:00,b'Playoff atmosphere hit different man!! #FTTB',2843309201
49ers,2023-01-14 20:29:19+00:00,b'From the UK to The Bay! #FTTB https://t.co/cbhuHdG2WB',20994321
49ers,2023-01-14 20:29:16+00:00,b'@crystalscuor Yep we all our \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #niners  #fttb #faithful',1504216288536629249
49ers,2023-01-14 20:29:13+00:00,"b""The #fttb hashtag is everything Twitter is good for. Let's go Niner fans. :)""",53661844
49ers,2023-01-14 20:29:11+00:00,b'Today\xe2\x80\x99s Inactives - #49ers #FTTB https://t.co/mkoaWF6uGJ',16166397
49ers,2023-01-14 20:29:09+00:00,b'Let\xe2\x80\x99s Go !!!!!! #FTTB https://t.co/FtgC0Q90Ux',958393312670490624
49ers,2023-01-14 20:29:08+00:00,b'@49ers #FTTB LETS GOOOOOOO!!!!!!!! https://t.co/lzFtUynV1U',260280460
49ers,2023-01-14 20:29:03+00:00,b'Go Niners #FTTB https://t.co/xbXHlepBUn',3243393421
49ers,2023-01-14 20:28:50+00:00,b'NINERS!!! #FTTB',383385447
49ers,2023-01-14 20:28:47+00:00,"b""#FTTB let's gooooo https://t.co/yfxJJXPT6W""",353295892
49ers,2023-01-14 20:28:39+00:00,b'WE OUT HERE! #FTTB https://t.co/r0Nz1E9net',810056547355086849
49ers,2023-01-14 20:28:32+00:00,b'Brock Purdy walking on to the field earlier today. #49ers #niners #purdy https://t.co/vYeliVPJD1',354192329
49ers,2023-01-14 20:28:28+00:00,b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\xab\xe2\x9c\xa8I\xe2\x80\x99m not gonna be home to watch the game today but I know we got this! #FTTB',1496947299859107869
49ers,2023-01-14 20:28:27+00:00,b'ITS GAME DAY! #FTTB',822278244351119360
49ers,2023-01-14 20:28:22+00:00,b'let\xe2\x80\x99s GOOOO! #FTTB https://t.co/DsCUlyuiin',1283247941960863745
49ers,2023-01-14 20:28:21+00:00,b'Feels like this week took forever but #NinerGang is ready for #Seahawks &amp; the elements. LETS GOOOO #FTTB #Niners #BeatSeattle #SFvsSEA #NFLPlayoffs #NFL https://t.co/WPc4mf8oVP',1421997839752761349
49ers,2023-01-14 20:28:19+00:00,b'#FTTB Let\xe2\x80\x99s go Niners \xe2\x9d\xa4\xef\xb8\x8f https://t.co/DZBz2XY7qG',203673936
49ers,2023-01-14 20:28:18+00:00,b'it\xe2\x80\x99s the #NFLPlayoffs yay! \xf0\x9f\xa5\xb3 and i had to stay true to my human because i love him very much! here\xe2\x80\x99s my pick to win #SEAvsSF \xf0\x9f\x8f\x88  #DogsofTwittter  #FTTB  #wildcardweekend https://t.co/KDOFX1SnoK',1468683723499474944
49ers,2023-01-14 20:28:16+00:00,b'Shoutout to the Niner fan who pulled over just to show luv to my hat #fttb',1145710252312158210
49ers,2023-01-14 20:28:13+00:00,b'First time at @LevisStadium flew in from Ohio for this #FTTB let\xe2\x80\x99s go Niners https://t.co/H0sd1kxg5Z',374615908
49ers,2023-01-14 20:28:09+00:00,b'This guy is for-sure on Seahawks ML #Seahawks #49ers https://t.co/nAn16gs09k',319869827
49ers,2023-01-14 20:28:07+00:00,b'Rain or shine #FTTB  #49ers https://t.co/GWp7bvIGwW',1589836332863324161
49ers,2023-01-14 20:28:05+00:00,b'Faithful to the Bay!! #FTTB https://t.co/DVa4QFtL0e',1443280411115737089
49ers,2023-01-14 20:27:57+00:00,b'GAME MF DAYYYYY !!! #FTTB',3285727272
49ers,2023-01-14 20:27:49+00:00,b'Ready for a rain game!! #FTTB @LevisStadium @UtahNinerEmpire https://t.co/fltLQbiqUS',37216196
49ers,2023-01-14 20:27:49+00:00,b'We ready! #FTTB https://t.co/hqaCi2pstb',1021224505
49ers,2023-01-14 20:27:39+00:00,b'@SoCaliSteph Yep only real fans kno this feeling #fttb #faithful',1504216288536629249
49ers,2023-01-14 20:27:35+00:00,b'I love going about town and seeing other folks decked out in Niner gear. I can never describe how proud I am each time I witness this. #FTTB',1427113148759232515
49ers,2023-01-14 20:27:34+00:00,b'Feeling really poggers about this game. #fttb #49ers https://t.co/kVEC0uD6eK',1323824984788135938
49ers,2023-01-14 20:27:33+00:00,b'Game day baby!! Let\xe2\x80\x99s go!!! #FTTB #ninerfaithful #ninerempire #ninernation https://t.co/TktSOA00O2',38624075
49ers,2023-01-14 20:27:33+00:00,b'So pumped to get this dub! #FTTB https://t.co/vDRVARs1m2',1321081249
49ers,2023-01-14 20:27:32+00:00,"b'Seeing what the #49ers have done to build that team is special but RARE man.   Took them 5 years, a Coaching change, and countless high end draft picks to turn things around and get where they are now.   We get a New HC, QB and continuity at key positions and we could be scary. https://t.co/YgmeQX2emQ'",162261770
49ers,2023-01-14 20:27:26+00:00,b'Pregame nap! #FTTB https://t.co/G50upfJycJ',1546447315
49ers,2023-01-14 20:27:19+00:00,"b""IT'S SHOWTIME NINERS!!! #FTTB https://t.co/I8OrPL4xXC""",2886793905
