team,timestamp,tweet_text,userid
seahawks,2022-12-04 20:03:52+00:00,b'I could use about 40\xc2\xb0!!  \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 #Seahawks https://t.co/T4teG1EbZB',1088971456552173570
seahawks,2022-12-04 20:00:34+00:00,b'bruhhh wtf ravens lost to the 3-8 denver broncos. #seahawks fans . i hate the ravens now',1158783949587603456
seahawks,2022-12-04 20:00:10+00:00,b'Almost game time!!!! \xf0\x9f\x92\x99\xf0\x9f\x92\x9a #Seahawks #GoHawks #twelfie https://t.co/HTJqVIqSBP',255858116
seahawks,2022-12-04 20:00:04+00:00,"b""It will be more fun if you're there... post-game REACTION show coming up later today after #Seahawks @ #Rams - sub now, hit the bell and you'll know when we're going live #12s.   Subscribe on YouTube -&gt; https://t.co/f4xk37TFXB https://t.co/TsNr6vALG7""",464258987
seahawks,2022-12-04 20:00:00+00:00,"b'#Rams\xf0\x9f\x90\x8f spread reached +9 Tuesday, before starting to tighten (importantly, through key +7 threshold) toward current +6.5 level. Our play on the \xf0\x9f\x8f\xa0\xf0\x9f\x90\xb6 w/ the backup QB realizing solid line value: https://t.co/pk248JGjNV  #SEAvsLAR #Seahawks #RamsHouse https://t.co/hiwIpWGULF'",1933158163
seahawks,2022-12-04 20:00:00+00:00,b'The #Seahawks travel to LA to face the last-place reigning #RamsHouse @sammyc521 @zebulondak @VedaTheMoor take a look back at the past two games and hope the team can rebound.  The latest #HawksCast podcast is up.  https://t.co/dtr7rULH6J https://t.co/fr3yyzmJZW',834309738024218624
seahawks,2022-12-04 19:59:36+00:00,b'#Seahawks WR Jermaine Kearse pushes Rams CB Lemarcus Joyner away as he runs the ball during the second half of an NFL football game at the L.A. Memorial Coliseum Sunday 9/18/16 in L.A. https://t.co/0EqtFPAlCs',1464277501220425740
seahawks,2022-12-04 19:56:54+00:00,b'It\xe2\x80\x99s #Seahawks Sunday in the PNW!! #GoHawks #SEAvsLAR https://t.co/Cq4Wa8FPaW',55544440
seahawks,2022-12-04 19:56:51+00:00,"b""As expected, the #Seahawks will enter today's road game against the Rams looking pretty healthy, including at the safety position.  Details: https://t.co/qA7EdBOIMV""",718393346
seahawks,2022-12-04 19:49:40+00:00,"b""This year's #MYCAUSEMYCLEATS I had the opportunity to work with @PeteCarroll and the @zinneducationproject.  Here is a video of him checking out the shoes and art for the 1st time!   #TeachingForBlackLives #GoHawks #Seahawks #Seattle #MCMC #customkicks https://t.co/6fWlstkH4Z""",365211490
seahawks,2022-12-04 19:48:39+00:00,b'#Seahawks playoff odds get a bit better if Giants win todays contest https://t.co/HsADV1LS9H https://t.co/U22YxPf6ZN',1268674659433709579
seahawks,2022-12-04 19:48:01+00:00,"b'Rams vs. Seahawks: Live updates, injury report and analysis from SoFi Stadium #SeattleSeahawks #Seahawks #SeahawksNation #yahoo https://t.co/cHk1iDm5AK'",3007171770
seahawks,2022-12-04 19:46:17+00:00,"b""Gooooood morning 12's! It's GAME DAY!!! Hawks are in a must win situation as we face the Rams in LA!  LET'S  GO!!!!!!!!!!!!!!!!!!! #Seahawks #GoHawks  \xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x99 https://t.co/esgaYVtFnw""",2193403976
seahawks,2022-12-04 19:44:20+00:00,b'Tribute to Pete Gross - Original Seattle Seahawks Anouncer https://t.co/HxmQVpgiEa via @YouTube #PeteGross #Seahawks',73553625
seahawks,2022-12-04 19:43:25+00:00,b'Seattle Seahawks Inactives:  Johnathan Abram Myles Adams Artie Burns L.J. Collier Jake Curhan Penny Hart Travis Homer  #Seahawks  #NFL #NFLTwitter',1113904650107932673
seahawks,2022-12-04 19:43:25+00:00,b'Seattle Seahawks Starters On Special Teams:  PK Jason Myers P Michael Dickson H Michael Dickson PR DeeJay Dallas KR DeeJay Dallas LS Carson Tinker  #Seahawks  #NFL #NFLTwitter',1113904650107932673
seahawks,2022-12-04 19:43:25+00:00,b'Seattle Seahawks Starters On Defense:  LDE Shelby Harris NT Al Woods RDE Poona Ford WLB Darrell Taylor LILB Jordyn Brooks RILB Cody Barton SLB Uchenna Nwosu LCB Mike Jackson SS Ryan Neal FS Quandre Diggs RCB Tariq Woolen  #Seahawks  #NFL #NFLTwitter',1113904650107932673
seahawks,2022-12-04 19:43:24+00:00,b'Seattle Seahawks Starters On Offense:  QB Geno Smith RB Kenneth Walker III WR DK Metcalf WR Marquise Goodwin WR Tyler Lockett TE Will Dissly LT Charles Cross LG Damien Lewis C Austin Blythe RG Gabe Jackson RT Abraham Lucas  #Seahawks  #NFL #NFLTwitte',1113904650107932673
seahawks,2022-12-04 19:43:11+00:00,"b""As expected, Ryan Neal is active for the #Seahawks' Week 13 game against the Rams. Full inactives here: https://t.co/DPAr8U75Ta""",61886767
seahawks,2022-12-04 19:41:48+00:00,b'@GManzano24 Back at SoFi for #Rams vs. #Seahawks',1599264783257448448
seahawks,2022-12-04 19:40:04+00:00,"b'#Seahawks inactives vs. Rams: RB Travis Homer, WR Penny Hart, T Jake Curhan, DE L.J. Collier, DT Myles Adams, CB Artie Burns, and S Jonathan Abram'",718393346
seahawks,2022-12-04 19:37:12+00:00,b'ITS GAME DAY #Seahawks https://t.co/CKXMmhXMah',1212266919014780929
seahawks,2022-12-04 19:36:58+00:00,b'#Seahawks Sunday! Come watch with your friends at the Hall\xe2\x80\xa6 \xf0\x9f\x8d\xbb #GoHawks #Seattle #FtheRams https://t.co/vZPL9jh2I2',3421412913
seahawks,2022-12-04 19:35:00+00:00,b'\xf0\x9f\x8f\x88First TD scorers this season in #SEAvsLAR   #Seahawks  Will Dissly (2) DK Metcalf (2) Marquise Goodwin (1) Kenneth Walker III (1)  #RamsHouse  Allen Robinson (2) Cooper Kupp (2) Matthew Stafford (1) Tutu Atwell (1)',1582208935754452992
seahawks,2022-12-04 19:33:04+00:00,b'@kristij7gohawks Great pic! Love the throwback Largent jersey! #Seahawks',1469681790432382978
seahawks,2022-12-04 19:31:08+00:00,"b'No doubt, the #Seahawks will find a way of making the Rams look like Superbowl contenders this evening. Do I dare subject myself to this?'",1009505186723876864
seahawks,2022-12-04 19:30:27+00:00,b'You cannot be tough wearing white pants. You just can\xe2\x80\x99t. #Seahawks @Seahawks https://t.co/KVVWHtrmCr',1498425128274698241
