,team,timestamp,tweet_text,userid
0,titans,2022-12-30 00:14:56+00:00,b'Hey @drewbrees interested in returning for the playoffs? #Titans',148496617
1,titans,2022-12-30 00:14:34+00:00,b'#Titans better beat dallas bro',1482910402396794883
2,titans,2022-12-30 00:14:30+00:00,"b'@salmanfredi We coach from our phones, TVs, iPads, and more\xe2\x80\xa6we may disagree but we all bleed Nashville Blue!  No matter what (sometimes with a sigh) GO TITANS!!  #Titans https://t.co/VYR5wng6AD'",2189886021
3,titans,2022-12-30 00:14:27+00:00,b'This is the only way I survive tonight #Titans https://t.co/QCCfI7dYfq',1255710734815834112
4,titans,2022-12-30 00:14:06+00:00,"b'I don\xe2\x80\x99t have anything AGAINST Josh Dobbs, per se. I just want to see what Malik Willis looks like a little more. #Titans'",4690142161
6,titans,2022-12-30 00:13:36+00:00,b'#Titans will keep it close tonight.   #FanDuelIsMARVELOUS A: 1 &amp; 4 B: 15 &amp; 16 https://t.co/I1ZiJ7AFaT',1524804255940415494
7,titans,2022-12-30 00:13:34+00:00,b'Titans: A few lucky Prime members are getting a VIP experience with @NFLonPrime! We\xe2\x80\x99re getting gameday started with #Titans legend @kbull53! https://t.co/F6BmP47Gsh Go Titans!!!',14082036
8,titans,2022-12-30 00:13:28+00:00,"b""Miss you . Still haven't found better than you... #RIPMac9 #Titans #TitanUp https://t.co/mMXcIvIL0U""",1033449181179006976
9,titans,2022-12-30 00:13:25+00:00,"b""@KaylaAndersonTV @brentdougherty @BuckReising @1045TheZone Good luck out there y'all Boys! #Titans""",2414790258
10,titans,2022-12-30 00:13:17+00:00,b'Do Josh Dobbs next! #Titans https://t.co/GkVLir616A',4690142161
11,titans,2022-12-30 00:12:23+00:00,b'#Titans rookie QB Malik Willis gets words of encouragement in #Titans\xc2\xa0 pregame https://t.co/h2kkWKRQbm',1494072723001286658
12,titans,2022-12-30 00:12:00+00:00,b'Titans Made Official Decision On Ryan Tannehill Thursday #TennesseeTitans #TennesseeTitansNFL #Titans https://t.co/dvft9nIG7V',3038754517
13,titans,2022-12-30 00:11:23+00:00,"b'Personally, going through the #Titans 2010-2015 seasons really have prepared me for anything that happened this season\xf0\x9f\x98\x82 Battle Tested'",2534594715
14,titans,2022-12-30 00:11:18+00:00,"b'#NFL Week 17 #TNF #DALvsTEN   Double Digit Dog \xf0\x9f\x90\xb6 starting a 3rd string QB, we\xe2\x80\x99re all over it to start the new week!  Tennessee +14.5-110 #Titans https://t.co/cX5wZFoW1T'",1304090255625269248
15,titans,2022-12-30 00:10:47+00:00,"b""Ryan Stonehouse, a rookie UDFA, is on the verge of breaking a 62-year old NFL record held by Hall of Famer Sammy Baugh. Let's talk about this a lil more #PuntersMatter #Titans @PatMcAfeeShow""",18335424
16,titans,2022-12-30 00:09:50+00:00,b'Let\xe2\x80\x99s go #Titans',15655718
17,titans,2022-12-30 00:09:42+00:00,b'There are about 28 teams in the NFL who are healthier now in Week 17 than the #Titans were in Week 2 https://t.co/jdYxYk1G51',213934626
18,titans,2022-12-30 00:09:41+00:00,b'NFL Pregame Show #Titans Pick to Click:  Offense:  Jared- Josh Dobbs  DMase- Offensive Line  Chris- Treylon Burks  Defense:  Jared- Roger McCreary  DMase- Kevin Byard  Chris- Rashad Weaver',342918897
19,titans,2022-12-30 00:09:27+00:00,b'Titans Punter Ryan Stonehouse @_RyanStonehouse is about to set records tonight. @Titans #Titans #TitanUp',253426832
20,titans,2022-12-30 00:09:08+00:00,b'First career start  LETS FUCKIN GO #Titans https://t.co/1fjjI6bMnO',819725795656613889
21,titans,2022-12-30 00:08:35+00:00,b'About to be drunk off that \xe2\x80\x9cDaley gives up a sack\xe2\x80\x9d shot before the 1st quarter ends \xf0\x9f\x98\x82 #Titans https://t.co/Pj8GXPgHvB',2574004393
22,titans,2022-12-30 00:08:29+00:00,b'.@malikwillis gets words of encouragement in #Titans pregame. https://t.co/13mf1tMZ7j',41908847
23,titans,2022-12-30 00:08:28+00:00,b'Please #Titans do your thing #FlyEaglesFly',2490271008
24,titans,2022-12-30 00:08:19+00:00,"b'I don\xe2\x80\x99t know who the best medical staff/Strength and Conditioning combo in the NFL is, but I can damn sure tell you the worst combo. #Titans https://t.co/mGzb6dNa0i'",213934626
25,titans,2022-12-30 00:08:00+00:00,b'So we have given up on Malik or are we saving him for the game that matters against Jaguars? #Titans https://t.co/Kp5sckrcXi',3091507303
27,titans,2022-12-30 00:06:41+00:00,"b'@BillyBobFramed @MattmanTrades @BuckReising @Eagles Expect a very conservative game. Downing is already on the hot seat with #Titans faithful, has a pending DUI, a pending league suspension, the last thing he needs is a blowout loss on TNF.'",604126744
28,titans,2022-12-30 00:06:34+00:00,b'I really hope we win\xf0\x9f\x98\xad #Titans',1358561131510386690
29,titans,2022-12-30 00:06:24+00:00,b'Bring on the pain! @Titans @NFLonPrime #Titans #TitanUp for all the real one still here! LFG!! https://t.co/CB2XwIBtJ6',1177362985
30,titans,2022-12-30 00:06:11+00:00,b'Its the #FantasyFootball semis and I\xe2\x80\x99m riding with Hassan Haskins tonight. Pray for me. #Titans',1372364686990192642
31,titans,2022-12-30 00:05:14+00:00,b'1. Does Dobbs help secure a W tonight? #Titans\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf 2. Who are we looking for @ OC for \xf0\x9f\x8d\x8a 3. Is it Chicken Spaghetti or Chicken Rotel?',1001513011
32,titans,2022-12-30 00:05:05+00:00,b'Pretty weak to rest the King when he\xe2\x80\x99s 110 yards behind Jacobs and the rushing Title I get it\xe2\x80\xa6 but it still stinks #Titans',17264609
33,titans,2022-12-30 00:04:50+00:00,b'There are soooo many Cowboys fans in Nissan tonight \xf0\x9f\xa5\xb4 But TITAN UP \xf0\x9f\x92\x99\xf0\x9f\x92\x99 #Titans #TitanUp https://t.co/dpQSfOiHwM',502453247
34,titans,2022-12-30 00:04:30+00:00,"b'@Titans come hook a kid up! He\xe2\x80\x99s representing surrounded by cowboy fans. To top it off neither @ryantannehill1 or @KingHenry_2  is playing?! Flight canceled, drove 15 hours too !! This is this Texas kids Christmas gift! #Titans  #TitanUp https://t.co/aslYX3bA91'",888042446
35,titans,2022-12-30 00:04:02+00:00,b'RB Derrick Henry is officially out tonight against the Cowboys.  H/T @AdamSchefter   #Titans #NFL https://t.co/72qt3jshHD',1287081983223439368
37,titans,2022-12-30 00:02:34+00:00,b'The Tennessee #Titans seem to have pulled the plug on the Malik Willis project after a handful of games. That decision is coming straight from Mike Vrabel and it makes you question what the plan for the future is. https://t.co/rEhbo8tHex',400321930
38,titans,2022-12-30 00:02:21+00:00,b'The Tennessee #Titans seem to have pulled the plug on the Malik Willis project after a handful of games. That decision is coming straight from Mike Vrabel and it makes you question what the plan for the future is. https://t.co/umgfgxN1a6',213934626
39,titans,2022-12-30 00:01:31+00:00,b'Boom  #Titans https://t.co/JUDePneevU',876589239596724229
40,titans,2022-12-30 00:01:18+00:00,b'Look: NFL World Reacts To The Malik Willis Decision #TennesseeTitans #TennesseeTitansNFL #Titans https://t.co/r5pW0Zsofy',3038754517
41,titans,2022-12-30 00:01:13+00:00,b'#Sports #NFL #Titans #CowboysNation Come On @Titans #BeathemCowboys',212006850
42,titans,2022-12-30 00:01:10+00:00,"b'At least until they build their new stadium, the #Titans have the best press-box view in the #NFL. https://t.co/5mO7rjLZs6'",613542402
43,titans,2022-12-30 00:01:03+00:00,"b""@AikenWally Well I'm afraid I won't be wearing my Titans ball cap tonight because I am furious that they blown this season! #Titans need a new coach! New quarterback!""",894994323254726656
44,titans,2022-12-30 00:00:59+00:00,"b""Plus the #Titans placed QB Ryan Tannehill, OLB Bud Dupree and LB Zach Cunningham on injured reserve today.  Outcome of tonight's game has little-to-no effect on Titans' playoff chances. If they win Week 18 against the Jaguars, they're in. If they lose Week 18, Jaguars are in. https://t.co/vNQS0NAHFl""",21995237
45,titans,2022-12-30 00:00:59+00:00,b'#Titans QB @josh_dobbs1 in pregame. https://t.co/QRWK0hGE4P',41908847
46,titans,2022-12-30 00:00:00+00:00,b'I\xe2\x80\x99ve never seen so many opposing fans in the last 3 years than right now. #Titans',19498958
47,titans,2022-12-29 23:58:52+00:00,"b'All-Star inactive list for the #Titans, who will have 22 players on roster tonight who were elevated from practice squad at some point or signed as street free agents. https://t.co/7E5RrIcumP'",613542402
48,titans,2022-12-29 23:58:46+00:00,b'#Titans inactives vs Cowboys:  RB Derrick Henry  DL Jeffery Simmons DL Denico Autry  CB Kristian Fulton S Amani Hooker OL Nicholas Petit-Frere DL Dylan Cole DB Josh Thompson',41908847
49,titans,2022-12-29 23:58:45+00:00,b'#Titans punter @_RyanStonehouse heads out \xe2\x80\x94 and pays a visit to @CADILLACG33. https://t.co/6STKMXBKyO',41908847
50,titans,2022-12-29 23:58:18+00:00,"b'Well guys, it\xe2\x80\x99s still time to Titan tf Up!! Idc what\xe2\x80\x99s going on. Who\xe2\x80\x99s playing. Who\xe2\x80\x99s not playing. Blah blah blah. That Two-Tone Blue taking the stadium soon! Let\xe2\x80\x99s rally for the boys for the three plus hours they\xe2\x80\x99re out there and talk about the rest tomorrow! #Titans #TitanUp'",1281617634807742465
51,titans,2022-12-29 23:58:11+00:00,"b""Starting line for me getting to ask a question in the #Titans post-game presser:   +750 -- get it while it's hot. https://t.co/ihndtnFGix""",584390565
52,titans,2022-12-29 23:58:10+00:00,"b""Update For Derrick Henry  'Inactive Thursday'  New Snaps Prediction = 0 (Old = 0) Playing Prediction = 0% #DerrickHenry #nfl #Titans #dfs""",1525128088715141121
53,titans,2022-12-29 23:57:37+00:00,"b""Nfl Week 17 Thursday LiveStream Henry/Pollard Out! https://t.co/lDdJY1MNCq via @YouTube get your guys out that goes for #Titans war's too #FantasyFootball #NFL""",1417284452498169856
54,titans,2022-12-29 23:57:28+00:00,b'live look at #Titans inactives for week 17 https://t.co/BzZn4D5tuk https://t.co/SZej1MF4tU',1552318751059714048
55,titans,2022-12-29 23:56:59+00:00,b'Fuck it #Titans winning this game',75610697
56,titans,2022-12-29 23:56:58+00:00,b'Imagine showing someone this before the season. #Titans https://t.co/QJabvy0s4L',3049746800
57,titans,2022-12-29 23:56:48+00:00,b'#TITANS SECURITY GUARD JUST MADE MY YEAR! \xf0\x9f\xa5\xb9\xf0\x9f\xa5\xb0 https://t.co/yqwn6j0OnV',28302839
58,titans,2022-12-29 23:55:43+00:00,b'@IanWillis93 Atrociously good at football maybe! #TitanUp #Titans',1281617634807742465
59,titans,2022-12-29 23:55:20+00:00,"b'@BillyBobFramed @MattmanTrades @BuckReising I would love to see any #Titans win,  even better if it\xe2\x80\x99s against Dallas! Realistically, if they don\xe2\x80\x99t get a 40 burger like @Eagles and keep it relatively close I think most #Titans faithful will be happy with that. I just don\xe2\x80\x99t foresee a W tonight.'",604126744
60,titans,2022-12-29 23:55:10+00:00,b'Full list of #Titans\xc2\xa0 inactives for Thursday Night Football:  RB Derrick Henry CB Kristian Fulton DB Josh Thompson S Amani Hooker LB Dylan Cole OL Nicholas Petit-Frere DL Denico Autry DT Jeffery Simmons  @NC5',14791166
61,titans,2022-12-29 23:54:46+00:00,b'One of us might not make kickoff #Titans #TitanUp #TNFonPrime https://t.co/UWxSx6OB7K',239451914
62,titans,2022-12-29 23:54:40+00:00,b'@Vol_Football @NFLonPrime @josh_dobbs1 #Titans with Vols Spirit!!!',1086562878
63,titans,2022-12-29 23:54:35+00:00,b'#Titans will be without the following in tonight\xe2\x80\x99s game vs Dallas   RB Derrick Henry CB Kristian Fulton DB Josh Thompson S Amani Hooker LB Dylan Cole OL Nicholas Petit-Frere DL Denico Autry DT Jeffery Simmons',877377322185314304
64,titans,2022-12-29 23:54:04+00:00,b'No Tony Pollard tonight for the Cowboys. No Derrick Henry for the #Titans. @NC5',14791166
65,titans,2022-12-29 23:53:46+00:00,b'I wanna see maximum effort from the boys tonight. They can make it happen. #TitanUp #Titans',1094513177545658368
66,titans,2022-12-29 23:53:40+00:00,b'### Breaking News ###  ALL these players are OUT tonight for the Titans: RB Derrick Henry CB Kristian Fulton DB Josh Thompson S Amani Hooker LB Dylan Cole OL Nicholas Petit-Frere DL Denico Autry DT Jeffery Simmons  #NFL #BREAKING #BreakingNews #Titans',1608563571423678464
67,titans,2022-12-29 23:53:35+00:00,b'really happy for him that if this is potentially his last moment in the league it\xe2\x80\x99s in TEN. #Titans',911396634
68,titans,2022-12-29 23:53:25+00:00,"b'#Titans nation, we may have a chance to win this game tonight. I bet big on the Cowboys to cover, sooooooooo we\xe2\x80\x99re in this thing! #TitanUp'",205395030
69,titans,2022-12-29 23:53:13+00:00,b'Derrick Henry is officially inactive against the Cowboys meaning it\xe2\x80\x99ll be the Hassan Haskins show at RB. He should see plenty of work and touches are king in #FantasyFootball #Titans #DALvsTEN #TNF https://t.co/Dn7P9CBPyk',2666928325
70,titans,2022-12-29 23:52:59+00:00,b'No Derrick Henry and Malik Willis for the #Titans?   Going to likely be an onslaught against Dallas tonight\xe2\x80\xa6   \xf0\x9f\x98\xac',1418335389086109702
71,titans,2022-12-29 23:52:39+00:00,b'I feel bad for all the people who overpaid for this game tonight because it was going to be a big match up\xe2\x80\xa6 I\xe2\x80\x99ll still be watching at home #Titans #titanUp https://t.co/kd64ERgkeH',1353158288
72,titans,2022-12-29 23:52:03+00:00,b'#Titans Countdown hits the air at 6pm across the @titansradio network ahead of a 7:15 CT kickoff between @Titans and @dallascowboys   What\xe2\x80\x99s the approach for the shorthanded #Titans?   VOTT Mike Keith gives his pregame thoughts. https://t.co/1ygWUbwOmg',38021189
74,titans,2022-12-29 23:51:34+00:00,b'Titans RB Derrick Henry officially ruled OUT for tonight\xe2\x80\x99s game vs @dallascowboys.  @FOXNashville #TNF #TITANS',3185119289
75,titans,2022-12-29 23:51:29+00:00,b'@salmanfredi Been a fan since Eddie George was drafted by the Oilers\xe2\x80\xa6 but the #Titans aren\xe2\x80\x99t winning tonight unless Dr Fauci pops up in the visitors locker room with his new strain of COVID\xe2\x80\xa6\xe2\x80\xa6 BUT it shouldn\xe2\x80\x99t be hard for Dobbs to upstage the very low bar Malik Willis has set.',1489409859900657664
76,titans,2022-12-29 23:51:25+00:00,"b""As expected, no Derrick Henry for the #Titans tonight. Dan Quinn's rush defense gets a reprieve.""",312298042
